14263;15348
36560;36944
18955;19380
3935;5719
47873;53180
12024;12620
53465;54631
11366;13008
36209;36552
46584;51296
4050;4494
31827;33051
50470;52963
47954;49360
33257;35344
50859;55810
31939;35741
18060;18173
7977;8421
22990;23593
55002;55244
2680;2761
36607;37436
31534;35434
31370;33483
19661;20056
9060;36978
53287;53297
50864;50973
46490;50933
2507;3008
5230;5472
13364;14482
52710;55994
10396;13113
18059;36170
244;1068
19174;21204
40100;44165
52652;54791
40423;41336
18981;19224
14284;17491
2719;2989
35065;35406
32274;33633
7065;7554
3411;4545
18217;19673
38942;41370
36171;36942
8085;9536
45847;48049
47527;48013
18560;18642
45661;47627
36326;37123
178;976
15543;47342
747;1025
47098;47862
30383;35490
46237;48062
8501;9815
4907;56732
47285;49960
2698;2834
8900;9303
22341;26415
40323;40499
10305;11969
13460;27728
54869;56462
36487;37443
26830;26897
16735;17245
24807;46741
6004;6357
7171;7319
23166;24765
47135;50363
22767;24914
26660;28607
24284;26259
38395;41175
11135;12392
29942;34893
11013;11302
3293;4659
14095;14314
48159;52813
31804;33467
52852;54280
47105;49994
40227;44677
7342;7607
7302;7440
1077;2053
45718;52852
42369;42456
34029;35309
46164;47427
32771;35405
27475;27760
42760;42955
31592;35604
30716;33179
11078;12748
40731;44821
8538;35474
8245;12468
41760;41914
30128;35391
9459;15962
15412;22593
43455;43473
19201;20690
27242;29447
19167;30294
17398;23986
17479;25983
45206;49474
13747;14548
8319;8586
31100;35045
22101;45812
7234;7548
3337;4109
38954;43660
24665;25031
41354;42831
24216;26445
20016;21391
37664;43721
27657;29669
35162;36012
13147;13306
10620;10628
14933;15712
39024;42851
38564;44913
13326;13542
44754;44816
13761;16819
21914;22922
54430;56100
28504;35157
31089;31409
28582;28652
36809;36884
4112;4548
13694;14371
15415;16587
11408;12780
13334;17043
30489;32539
23099;23838
52180;54344
41801;42962
36828;36999
43370;43670
19972;21579
52410;53554
13431;15614
10659;12441
378;2145
14858;16519
41639;43518
46333;56640
22592;23020
46750;47819
4632;5575
41536;41648
43675;44196
39355;40331
53588;55217
49831;54524
11161;12725
5998;6795
18069;18425
14100;25177
11994;12001
30192;32136
11179;12355
16540;17283
48233;55260
31002;33584
32135;32221
12369;12657
39572;40237
7946;11215
4146;4835
15949;16632
17248;26004
348;554
41570;41781
10872;12444
29588;30731
32046;33723
22963;22991
8494;9249
48309;51882
10510;11214
49492;50962
10329;13001
54651;55254
47821;49917
5965;6274
45882;49236
20479;21860
48441;50874
49609;56067
28360;34325
15579;16147
22805;22980
30897;35683
46578;51048
40587;41412
38647;44647
31095;31940
27486;31674
4919;5123
7870;18435
10235;12508
26926;31602
45176;54437
45692;55366
53487;54689
8179;8918
2121;4543
28676;29013
21949;23129
54664;55643
20818;21438
37670;42693
27725;27926
43349;44788
17453;23511
42470;42881
43360;44196
37999;42816
20438;20804
55327;56110
16073;17649
41122;41305
37543;42763
30497;32573
17600;22796
9830;11087
49142;50904
47626;51716
28776;29122
55918;56421
19819;20645
8225;9818
48216;55742
17859;21062
53438;56548
54351;54570
14555;17325
54105;56033
33834;35713
36364;36762
450;463
33553;33614
3514;4216
31082;35179
37701;39088
36858;37114
43979;44735
44165;44332
30346;35283
19586;20097
2428;2472
22500;45709
31562;35608
31444;32636
41292;41854
28658;30857
39053;43347
33681;35291
36108;37078
38121;42188
19460;30652
3281;5564
22826;23501
6079;6757
43707;44076
7351;7510
14832;17431
6539;6650
53015;54330
11822;13193
39774;41095
52839;53698
53182;56464
5590;5748
23632;24267
38639;40429
18372;21256
7884;8173
55196;55724
8625;13025
6109;6241
47600;50677
7025;7284
23199;25140
8213;9804
45960;53379
3472;4598
48738;54623
18122;20006
46573;55194
49993;56648
31669;35685
15779;52183
12833;13056
32940;35350
10416;13127
697;701
13374;55201
26899;37361
22764;25211
3554;4402
54784;56753
19095;21896
2938;23868
36536;37423
52888;53038
41121;41864
29214;33354
14277;15578
37497;43596
43416;44182
18766;18818
12050;12896
15853;15949
18862;29214
28698;28851
52402;52965
3758;5618
7140;7281
15271;16281
2095;2164
52491;53889
37721;39900
5061;5824
775;4177
16149;33190
47666;47752
48471;55494
48416;56648
19872;20349
11325;12368
46166;52195
9063;9262
28189;28295
47503;48952
142;2014
8606;9193
22702;23918
52891;53360
4797;5730
53751;55663
37550;37717
37502;40094
28852;29828
11041;11742
11912;12547
576;26202
28223;35460
9992;13206
37741;39356
15676;52188
54304;56197
16962;17538
5718;5916
39507;41332
45550;49430
10613;12654
48497;50547
43091;43676
9620;13076
26685;30517
54902;55795
25379;25874
19490;21667
36865;37351
46466;51823
50445;51202
45639;49612
49346;55594
51034;51853
46751;54657
13558;25716
22440;24504
40907;41694
53403;53639
22758;24587
49192;50251
8578;9879
19865;21325
690;1213
44352;44584
27402;29303
23444;25741
36781;37335
4822;5464
10408;13047
7191;7473
23229;26153
14044;15913
18316;21670
19954;20902
11364;13016
246;619
14505;26136
22127;26198
50230;53858
8817;12192
10955;11196
6365;6709
47896;50927
38193;42655
44109;44593
36974;37120
42141;44952
13739;53269
39737;41175
47959;53240
15164;17176
20389;21631
12429;12813
32512;34223
8817;9066
22290;25637
38437;43527
7944;9194
18125;30331
49555;50020
3364;3989
113;1645
18395;21058
1380;1991
13480;16013
30635;34558
35302;35723
17934;21150
13546;27349
23650;25686
375;1882
22627;25725
14009;15368
22199;26340
22140;24292
38646;39544
32166;32181
39560;44318
8211;8867
7403;7443
53176;56498
6016;6785
47104;56015
30324;34947
26678;32566
24327;25339
28285;28543
22405;24749
47291;49734
7025;7477
7112;7368
19121;21612
20061;20068
25508;26388
50549;56348
32710;34995
4821;4857
22532;24839
45021;52255
51915;51918
9966;28327
3532;3920
31555;34160
10856;12934
260;28272
3201;3838
31982;33405
36217;36241
16063;24582
27908;29372
46076;50727
23494;54333
31992;32615
18377;18979
41208;43173
38086;40245
15336;23796
6521;6688
16279;16533
19886;19919
52280;53172
47252;54811
36076;37365
25663;26150
37465;41841
6248;6583
46643;55013
2597;2605
14479;20540
13395;53431
575;2037
33605;35614
6164;6423
31626;34186
38327;44651
45499;47858
606;1265
23157;23208
7865;12551
39351;41870
27750;30082
16409;16841
22705;23020
8822;35809
7621;7799
13720;14026
8377;8604
47756;54824
22183;23375
13702;24799
30200;32420
30120;35070
17853;19575
20739;21843
30625;35847
49886;53491
4602;5817
48076;53608
2590;2971
7638;7705
8107;9555
51502;52610
6951;7515
3040;3120
20297;21271
11264;12939
51915;55617
38434;39107
46713;55105
8380;9882
52663;55917
18146;20196
27931;29878
52124;54226
22069;25974
30221;34306
22399;24786
22026;22256
40551;42694
4815;5536
28697;29388
13831;15396
6237;6497
20013;20156
8605;8962
15377;17527
55303;55804
20661;21457
41016;42325
39057;42864
37869;39181
48046;50085
47142;53162
23842;24171
55507;55950
27945;29533
37615;41586
51240;53942
5323;5356
4168;4474
2281;13562
22070;22129
26710;35727
10706;13274
40536;40545
18326;21244
3964;45702
13541;16680
44698;44831
24235;26436
22807;23615
52932;53060
30414;31352
5309;24576
30396;32181
15631;18059
20318;20933
50544;55796
47539;49633
9717;11580
38039;40018
33166;37366
6808;6931
48942;56042
49397;51706
25199;47831
1995;2088
14472;15243
49421;53861
28501;29124
2712;3096
53535;55704
30716;35875
3381;5222
42844;43162
15428;21972
14039;14343
48077;51639
19791;21357
38570;42315
48288;54895
5285;5837
29041;31925
47611;48235
36493;36573
16786;22034
9733;19286
36735;37176
14309;16663
2631;2760
7391;7647
28181;29336
53050;53199
25366;25913
28107;37233
6240;6543
30673;32733
26685;29791
27295;29868
33220;33228
20283;20971
48173;51443
19499;20792
52127;56131
33965;35050
857;2217
39978;39998
455;1836
575;2323
37939;38148
4887;5719
27679;28781
44035;44595
16235;18581
8301;8617
30705;35408
20811;21648
39599;43564
31237;32388
29447;35695
11254;12438
32711;34598
4979;5796
27287;29534
7119;7467
1198;1850
51109;55354
29980;31171
8660;12229
13451;17074
38472;40965
36542;36640
53598;54315
207;2358
13792;23285
3709;3816
33759;34793
4080;5591
36025;36743
515;607
4740;5676
10826;12884
46994;49564
4101;4310
22084;22946
7147;7288
20202;20739
36552;37007
136;2180
11054;13195
31663;32373
20770;21020
30446;34494
3785;4066
12886;13305
29255;34477
33497;35276
34791;35847
2395;2416
16166;17016
14709;17489
37706;38048
32842;35523
45899;47571
19187;19379
43317;43918
19544;21107
32330;34186
15649;17271
36902;36928
31256;34223
46495;51505
22675;26232
26559;26811
8608;9020
465;547
31161;34049
11977;29445
5135;5623
25621;49735
10561;12225
44175;44922
33746;34871
3939;4335
26713;31422
19467;19915
30400;34931
10126;12365
2075;2317
7497;7498
18281;20336
39020;41092
11276;11569
45581;51731
959;1141
8466;29611
22399;24289
30918;34537
23407;25378
19353;20133
13679;15797
51457;51578
13801;16689
25352;25798
43330;43797
8167;9090
47967;48060
3582;4206
17407;26373
43925;44031
48782;50068
45213;47726
18736;20718
47135;49237
47010;51121
53142;56024
39872;39937
37977;38847
3987;5127
15742;15773
49765;52206
48974;52417
8350;12714
20291;20339
46262;46941
53410;54180
47300;49226
8453;10884
7925;8207
20090;21531
21003;21641
38820;40251
7093;7102
28584;29341
15384;17026
14106;14321
46785;52665
4689;5776
17889;28737
45943;51858
20115;21480
15877;16191
50796;54539
48893;54333
7903;9705
40211;42183
3229;3850
9002;9964
30197;34728
53421;55317
17883;18960
10013;12801
10703;11822
47182;53273
10531;13028
43321;43932
10156;12072
39669;40430
41387;42513
49089;55478
12047;12642
2328;6214
50427;52818
21216;22258
13410;13857
43692;43992
3246;3450
39389;41165
51317;54256
7610;7792
34300;35047
38876;42342
13357;13771
42227;43378
17100;51668
45968;51141
41308;43102
52443;55748
47972;56485
12254;12285
10169;10439
15440;51329
8325;19028
27429;28885
2691;3047
48858;49939
19764;20653
33659;34871
38902;39958
24784;25609
43525;44018
26997;34167
233;1724
31939;33045
43243;44855
33405;35916
50077;51842
18263;19610
36812;37264
6012;6477
24704;25630
17513;17624
45403;52813
13998;14792
36513;37067
47761;47942
14023;17551
50496;51001
36386;36923
6428;6812
3331;4180
15221;15741
10223;10534
18384;19872
36047;36135
52888;54786
19202;20944
13628;25233
10225;11036
28829;29331
32199;33170
19507;20064
18114;18892
23524;23714
8656;8825
7005;7833
16231;26301
6016;6370
6010;6063
20681;29870
2637;47043
46152;46645
2726;8547
11959;12547
16203;16570
49394;51283
9603;34781
18298;20135
46351;46458
38778;41618
16470;17012
51574;53149
42601;42868
4554;5418
4551;4902
2570;2937
725;803
39730;42675
54029;55699
39194;39888
48603;52130
9321;34188
28578;33722
12443;13242
46834;50142
45195;45675
26555;35758
47762;48226
11997;12777
14635;15139
36116;36875
49650;52724
41840;44693
2920;47730
39855;44978
47800;49286
46311;50814
698;1743
20617;33888
20793;21043
9617;9802
26533;33740
46377;50915
23313;23806
12870;13269
48421;48883
24888;26371
45014;50024
4996;5621
10256;11813
54188;54273
27569;29125
39074;39110
36133;37418
49817;52228
52499;53717
4254;9495
34610;35433
9073;9296
40465;40718
14592;16823
27931;28541
15744;54619
32125;35367
29073;29088
11018;11462
34376;35818
38898;41466
39957;43038
49727;49883
31813;33946
48314;48775
28134;31034
13895;16232
27818;31549
4224;5783
19181;21195
42227;43519
40274;41283
5635;5699
53882;54106
40699;42456
49011;54439
31093;33436
52805;56135
23590;23893
1530;1886
1843;1891
47823;48561
15311;25424
37484;38376
36879;37292
45443;53944
13928;14232
27184;27454
29266;36420
24857;26124
27030;31243
29317;34164
26655;27661
36667;37412
31871;32572
15027;15158
32171;34575
2556;24914
13037;30466
48784;52191
507;1205
1182;1384
23498;25753
3746;5495
29945;33394
5617;23864
12393;12996
3877;4411
13658;16659
28173;35670
10963;11199
3155;4210
50709;54871
38167;41905
30260;33429
52108;53324
49751;55223
31898;33054
53188;54627
21951;24704
45041;52560
50785;51794
2259;2271
37846;41399
22922;51876
7670;7821
1478;1916
40754;43716
18281;21308
10894;12609
15857;17411
30563;31600
22771;22903
39632;42576
31596;32355
51866;53956
52030;56411
46349;47905
38877;43453
28510;29621
51299;51535
7624;7690
22949;26388
30679;34741
9175;9306
45017;50466
38804;43890
42562;42922
187;1789
52183;56535
12521;12911
37715;40208
52378;54370
11073;11077
13492;17128
8372;9071
7626;7766
7314;7700
50295;54274
23163;48256
22832;25884
46962;54030
14304;17434
9456;10527
15481;17023
17548;22650
37204;37441
23185;23764
15924;16389
13653;15300
8009;8043
39847;42800
45877;53896
26757;29601
15554;16984
11490;11822
2814;50439
48441;51505
49128;52313
13359;14712
9349;9977
9047;21468
46600;47077
23560;25824
51482;56259
29140;29674
11189;11524
15389;51537
18918;21144
45783;48596
16441;17045
43348;44630
1460;1659
29059;36197
52261;53726
4686;5404
13802;16848
31612;34825
2131;49915
18238;20363
20621;21768
30938;31248
6073;6914
45178;47280
9998;12809
47607;49613
31040;32023
46026;55778
17848;20841
54597;55063
17295;17443
17979;21894
43859;43909
27344;30491
28175;29769
48521;49458
18289;20886
35347;36267
39441;40559
10302;10395
32645;32938
41145;44420
11273;12591
24055;26038
36434;36857
31573;35389
49764;53552
10745;12096
38314;38740
2561;7901
16698;45410
39305;44524
24537;24650
16364;16546
38084;41916
36277;36393
45150;56770
46613;51997
38150;39605
31981;34674
6054;6070
41567;42904
755;993
19355;20316
8767;8860
19706;20699
22078;22720
1246;1333
19584;21849
9028;9297
48237;48559
8544;27085
2044;2486
23135;24023
15332;17048
10603;11666
12360;12976
10267;11037
8854;8931
11253;11764
30974;31118
45243;51804
1560;1892
24271;25675
24432;46836
9738;11383
8681;10374
20822;31445
10090;12543
27013;27434
40931;41663
30423;32330
6973;7166
18725;20807
34653;34773
30225;35231
47640;53352
49620;50470
3240;5083
47930;49292
7836;9683
20220;21176
44755;44946
8009;9121
13952;14502
982;1819
47005;47636
4172;4601
39733;44707
26542;27195
47734;56667
14535;15423
48;943
6139;6908
50681;53161
9441;9951
9370;11695
53661;55336
39107;39274
5941;6775
3943;9017
2994;3079
40949;44137
2568;3069
10016;12286
10939;11839
2651;2940
10843;11264
23441;25893
10286;10442
6591;6888
32114;32812
11689;12500
27712;29230
27721;29719
19780;21197
39323;40299
15451;22942
32348;32512
20113;20186
18143;21749
10149;12492
23513;45436
22671;23729
23066;25711
14839;23173
10455;10576
16528;16618
13760;14639
23774;26115
3938;4328
32919;34333
38017;41681
29048;34991
38455;41868
5250;5730
14692;17045
4868;5890
18498;27236
20752;21212
49340;50002
22894;23088
29735;29825
31786;31920
9632;27891
53725;54180
41234;42075
10927;11772
24189;25272
17917;18019
30413;31806
16809;23198
52495;55022
38412;43958
35;78
3219;5439
28226;29427
21941;23233
48079;49406
37791;40101
14171;22726
20370;20634
8393;8797
27025;31288
18283;19227
46607;50728
30851;32176
6169;6357
45873;54990
124;677
6958;7198
17223;23084
3148;25107
29965;31623
5288;5504
28519;28553
45357;46454
504;1918
31666;34137
45967;46217
55494;56667
47258;54821
8369;26591
18850;19842
46798;56014
38216;41124
24456;24910
36715;36778
29686;32810
49364;55963
2655;2675
48773;48978
2720;3084
11503;12395
19696;21563
32320;33264
30309;30874
24093;24356
46155;56409
7897;8854
15778;17077
39815;44137
38641;38994
45653;50031
28364;28705
49094;54577
15001;17126
48741;55853
2564;2896
51891;54114
47449;47707
37545;38353
2647;2689
31382;34721
41262;42486
34768;35179
14477;14509
13949;17704
37955;39159
29128;30251
3197;4031
15143;16409
798;1180
26506;28699
46242;47884
8227;9830
22536;24758
288;297
18901;19089
43678;44217
49624;56138
13935;17242
39148;41589
18131;21340
45534;51430
8587;28574
43885;44015
37791;41206
16457;27627
665;1038
31313;33463
10597;11443
28107;36684
22091;24339
35854;35889
48471;49805
1753;1924
1220;15695
20782;21426
28836;34417
37051;37079
44215;44807
10582;11108
10584;13207
37931;39189
1731;2417
32530;34900
6312;7186
50927;52620
22175;46178
6123;6856
30131;33607
6704;6749
26053;26414
50729;53339
39915;40502
17356;17578
36128;36392
40484;40897
7326;7437
22572;22869
11122;11712
45439;50886
1266;2238
28848;29477
13702;16456
16163;17536
37487;37664
24415;26042
5448;5469
41473;42237
41290;42953
14587;17047
40327;41804
22599;23771
31054;33145
7002;7158
48167;50766
54274;54465
33866;35314
52393;54525
31516;32047
22018;26198
15050;16891
27891;29366
46325;55403
19295;20126
18052;19681
45604;48607
46970;50245
31505;32335
14305;22242
7075;7119
45170;55702
12433;12870
7276;7392
39254;44187
40112;42861
18222;18809
30361;33363
36201;37273
9286;9475
15647;16667
49186;50449
8315;14782
9188;11061
6735;6757
45452;51049
20830;35529
16071;17780
31549;34556
22212;26440
10143;13257
45117;53803
31867;34186
25679;54984
55526;56122
1992;2311
52184;56342
4649;36312
8947;9921
39234;41595
52768;54171
39283;42369
13568;23562
3203;3649
51721;56521
38752;43916
7982;8099
13461;14066
30392;33090
15416;16318
474;1934
13724;14897
43838;44288
7199;7410
1582;2366
15695;16963
53010;55909
37647;40629
13298;28282
45335;49632
38111;40026
15679;21698
14117;14248
837;1482
26517;31648
6588;6672
30149;32870
28729;28869
41749;44215
16644;17211
16038;28020
19941;20788
49418;50313
51147;51829
30373;34647
3834;4879
260;970
38036;38937
23943;26362
2151;2273
45877;54076
44359;44792
4865;5009
271;1738
45666;48791
23001;25389
45585;49848
40749;42567
45970;51998
48795;51396
27643;28955
32790;35171
19186;21718
11991;12287
52138;52241
17124;17224
46235;50287
13582;14169
20386;20948
20432;31175
47945;56095
28752;29230
46376;48388
14227;15893
24394;26207
51273;55809
9943;28490
30304;32884
13410;14696
12348;12439
51518;56348
26819;27804
540;899
45986;53144
6807;6808
46658;48721
29326;30859
30522;32334
9160;9314
41790;44308
46988;47911
5995;6300
18833;21300
11440;12214
24131;24188
31718;34968
46056;50870
37113;37422
26846;27814
15431;15895
55059;56366
32020;35962
31972;33831
6442;6878
50558;51072
22189;25005
33698;35135
4848;5891
45272;47077
51002;51893
1279;2106
41000;42025
47967;52155
43552;44272
45223;54256
15572;17753
38202;41474
22396;50867
18922;19266
16557;28767
51140;51401
40125;44349
45899;47678
19913;21702
14485;15676
37633;41051
46701;51387
50192;51265
19804;20111
36575;36653
23496;23542
40231;44393
13594;15187
11672;12137
14367;15046
52063;56677
51801;54590
2778;2838
46154;56763
31505;33771
22517;22690
19336;19380
17843;19587
31404;35115
49854;54803
8244;20185
45633;53084
28454;35599
21373;28080
23656;25272
33049;33681
13438;13877
14505;15600
14737;16605
20104;21460
45576;53566
46215;48286
19023;19944
31396;35542
50758;55387
46097;54637
14205;17786
56306;56444
22300;22309
17679;21915
9395;31667
39685;41169
26912;30907
19852;21368
39156;44029
36059;37287
17958;21593
1269;1695
52185;55054
8267;8379
14052;15458
53334;56287
47082;51209
36207;36699
17978;18574
10619;11444
17331;51622
1395;1405
15032;16401
14303;17587
3909;3975
46005;55231
13915;26084
23257;24084
6982;7068
45972;54629
39822;41012
51445;52716
45713;52283
2525;2544
3834;5010
48285;51079
23943;26223
46499;54125
8586;9383
7623;7771
29103;35157
23560;25283
11044;12347
27249;27962
7096;7575
33814;34886
50992;51101
19363;21192
30153;33371
46475;53796
51657;55281
23193;24895
11338;32010
25323;25699
8995;9045
43182;44830
15451;23409
42118;44151
49236;50450
15105;23264
2782;3145
10312;10777
32499;34675
31138;33394
38851;41812
19758;20792
29958;33758
46740;53789
48868;54316
19694;20463
10922;12963
8613;26472
41245;43035
32958;34625
14658;15260
31800;32238
8853;9430
877;1898
13406;17064
19901;21888
47047;52356
15270;15668
30795;31323
39127;39404
13454;17186
26567;28680
26149;26188
25851;26205
8804;8861
6376;6819
45326;49023
28177;28871
43116;44519
41481;42751
22399;24966
27686;29780
45848;46466
23158;23805
22545;55213
47686;54348
51466;53346
44009;44269
8403;29001
25425;25725
24410;26269
40664;41680
18775;20374
50822;51424
30468;34533
917;1418
43237;43349
10818;11237
49709;49855
8702;29735
13922;14673
19399;20035
8827;32889
11142;33853
10915;11567
27161;28543
50127;50485
24818;24987
37505;40847
38897;40149
26807;26965
30405;33370
39765;42533
747;1262
8958;9566
46951;47388
49924;51231
31348;34075
14746;46744
45748;52835
54196;54776
43164;44508
49500;50614
18848;21196
45793;56485
6015;6366
46825;52275
13357;15147
21524;21870
3236;3328
47749;54398
47605;48665
22914;23302
10537;12078
40601;43057
27293;30890
12737;12848
36138;36198
5996;6393
1015;2071
53077;56552
16898;16906
24636;25914
6752;6883
30722;33203
24429;25419
31006;31067
13936;15435
55247;55545
2167;2207
41535;43442
13319;23980
46702;53464
40221;41814
51263;55213
20695;21263
7314;7391
7565;7817
27527;27607
38893;44512
13322;16766
39165;40200
38304;41747
41825;43269
13520;16827
1814;2151
15200;15559
31715;34938
46991;51153
38693;44414
32209;33960
48056;50080
53153;54649
8843;9759
3360;4403
41053;42963
8682;9107
36294;37088
37920;40199
47414;51547
494;3745
7902;30698
13720;14829
20349;21657
14122;14589
40592;41720
50759;56034
27188;29883
3293;3643
43865;44906
43703;43844
51934;54345
17809;20649
8284;36023
2088;2143
18974;21898
27030;32907
29048;35958
38721;39104
39153;41787
30061;34538
15663;17115
8561;29651
27509;30810
18724;20122
7013;7046
5244;5753
11214;12492
35386;35998
49378;53616
27346;34814
21130;21224
27612;30367
11513;13086
17934;21331
45715;51300
7296;7378
47580;50479
49485;50032
53067;56597
2;2282
40676;43645
10074;10286
8812;9147
8690;9090
22915;25025
4720;5826
52262;54265
798;1642
37683;41246
36397;37331
13431;16992
38272;39208
27789;31797
49977;55260
19057;20249
19547;20890
273;937
1216;1455
13393;14877
7902;12296
14268;16227
47931;51443
20278;20487
15528;17168
3798;20414
46518;50435
34011;34615
12572;12836
25116;25442
23181;24292
608;1106
13326;26413
36157;37345
38825;39915
49229;56274
30677;33916
50189;55997
24432;46374
39132;42271
52996;54722
14213;15057
29000;35008
38362;39900
18910;18997
40906;42199
14914;15692
605;1957
7779;7781
13711;14988
591;2294
49118;52283
27725;28781
18305;20812
960;1588
2966;2971
25776;50910
3936;50356
946;1659
12222;12253
6250;6863
20546;34998
45233;47062
38873;40481
19657;19684
39255;41761
45980;52705
18852;19601
2751;2784
32222;34520
22715;26231
19993;21010
15153;16189
27997;28788
45411;54909
30774;33327
29349;33459
37912;41017
17379;23472
8205;9160
3605;5515
9006;12823
52000;55171
41640;42127
11236;12128
17607;23011
27890;28632
6968;7355
34833;35403
49192;50367
3648;4550
29502;29809
23320;24162
7064;7767
26488;30230
33128;33200
31271;35796
30903;35312
55144;55463
15253;16822
500;628
8868;9595
45249;47154
46038;49250
29058;29218
20690;21525
13736;15183
5986;6202
7211;7696
22017;23224
26710;27767
13598;16256
11982;12350
47240;55148
22625;24401
22680;26084
10458;33195
45714;46780
22196;24659
10187;10549
15934;17412
45557;51180
37593;44515
5725;9434
55646;56280
53953;54452
38553;41079
8293;9479
27655;31789
40077;40496
27094;29038
19443;21315
7286;7805
44472;44580
13;1365
45001;49761
41721;42443
40348;40721
53603;55546
582;1269
7737;7771
16857;26158
46919;51647
30680;30989
33254;35601
845;2432
8923;26652
39136;41075
451;1006
19078;19322
1521;17746
432;1126
53391;56287
27300;30012
6208;6901
53065;55021
33916;34365
12152;12774
52359;55823
40861;41856
38633;44924
43585;43677
46970;53680
1035;1811
48985;56092
689;1491
7866;9787
43384;43719
46674;53551
24676;45266
31728;32919
8800;12081
2949;3097
15070;15249
29233;29571
45804;48881
19978;20065
30572;31056
9929;11992
36411;36476
8648;9807
3644;5848
28270;33035
45087;50886
55031;56560
16752;23688
38290;39300
8747;9120
27410;29552
28952;29901
3393;3401
52075;55983
28097;28701
50655;54357
46080;56729
7355;7414
15869;16156
8979;9609
18268;21073
47355;51477
20347;28431
3800;4507
9992;13237
8778;9013
22910;51999
46525;46541
52059;53982
31583;34083
13666;15950
37124;37441
33197;34389
20709;21161
32552;33122
45868;52419
15606;20182
2587;2873
578;788
14084;17616
53753;55706
39489;42981
46356;46441
21077;21384
7920;8207
46059;46645
37626;40199
19268;20649
33468;34087
26958;29478
28299;30796
23477;24877
36245;36920
34236;35045
31271;33923
335;536
45186;49756
49957;53191
18515;18557
21416;29183
15958;16128
33114;34335
2598;2733
9006;9940
29386;29782
15724;16867
7621;7651
32753;33682
19985;20326
5244;5342
17817;18532
38326;39451
31442;32805
27645;29283
46986;49555
10879;10927
20769;21860
14245;14899
40671;41485
29058;29369
50023;55644
15864;16789
5261;5728
2665;9653
28681;32411
22360;24252
14540;15788
27063;28488
853;1270
54091;55731
50211;50920
13754;14632
9485;9767
39641;39982
1967;52132
3531;4431
18269;20708
39629;42218
27235;27662
49889;56617
50746;53163
11328;11926
40097;44950
36224;36244
7147;7496
52103;52630
26758;27434
9526;29363
3612;3662
49510;50225
31112;33346
38316;43872
45412;53381
24388;25650
40174;40382
8851;8923
25485;26128
45926;49730
1355;2329
45530;54410
22321;25156
5990;6121
5028;5129
6147;6198
41108;43295
42076;43004
27609;33126
10369;11985
40589;42928
21152;29676
31622;35650
15523;15603
40212;41861
9713;46207
11764;13038
13476;13600
3327;5031
8029;8200
23629;26154
10130;12613
27343;27519
11191;11861
54711;54972
53789;55010
37803;42107
15952;22996
10177;10219
38247;39671
50209;50242
23842;24725
86;2010
39678;40087
46056;51843
