1.398857836171984781e+00,-3.369522590415060748e+00
-1.325653645819270920e+00,1.492243542566527470e+00
-2.159701072066826377e+00,3.247788015099569492e+00
-4.144045491746652488e+00,3.567396442972048831e+00
-5.702560778449843326e+00,2.891397498905733165e+00
2.958008381922075714e+00,-4.499560327608296717e+00
8.289477443476387375e-01,-6.499458584584177245e+00
-4.046207092017436224e+00,-1.594147051557323946e+00
1.412271262359711954e-01,1.840945965700959031e+00
-4.698824026420338917e+00,3.291666591925375140e+00
-2.041128607195625833e+00,4.778725651391375173e+00
4.158732496024753367e+00,5.357763819637590963e-01
3.517928952699882483e-01,2.098947111367593710e+00
8.555220510916291543e-01,-5.563179619909997875e+00
1.470598046001760695e+00,-4.022870441624163185e+00
1.487520129555143511e-01,-1.745908899807425918e+00
3.303589774946529722e+00,-2.450610385265428529e-02
2.342248193882540352e+00,-2.716789953191825813e+00
-3.375668883442389245e-01,4.536140270812895281e+00
1.615092520112261898e+00,-5.667866802267559123e+00
-1.177243819271278413e+00,2.436974340238939885e+00
-7.195911706055337920e-01,-5.991622286616405724e+00
-4.470941666885669186e+00,-2.178040542440191629e+00
3.837748223220271537e+00,3.472341832967650088e+00
-2.980749441199882721e+00,-3.847266079567586150e+00
-3.004788809947413597e+00,1.892367095544922551e+00
-4.490541148642512859e+00,6.939520941154108113e-01
4.268410602622448202e+00,-6.427350660020025863e-01
-1.075260571723387903e-01,6.491291465867036203e-01
-2.480861864394112271e+00,-1.020445071266694592e+00
3.221160622471254786e+00,1.370941033432783618e+00
1.648356483863857580e+00,3.073282039626938467e+00
-2.172334458100574572e+00,1.229790560445083392e+00
-2.900257025691634016e+00,-2.420071159235107849e+00
1.171715022095030978e+00,-4.269472863970753096e+00
1.547360008077724558e+00,-2.147754222741983021e+00
5.224770632736320586e+00,-2.216866330866946663e-02
1.569129301014166034e+00,1.329801478024154937e+00
3.497904409908390466e+00,2.825455912296174696e-02
-4.488153461322820448e+00,5.663000630534396063e-01
3.116094483358460732e+00,-4.429739835569513673e+00
6.953599139282992114e-01,-6.246912470209674773e+00
4.549504117224556499e-01,5.964969480502920973e+00
-3.132397236475102931e-01,-4.128735422655773313e+00
-6.972773628534539858e-01,2.727908638288676801e+00
-3.978586608979262640e-01,1.915840925386783189e+00
2.507985513390686094e+00,-1.051555428567165107e+00
-5.921551815506611582e+00,1.570052515531285664e+00
3.172743577753978972e+00,2.006072626726408181e+00
2.541034976852679872e+00,2.246757442769005131e+00
5.428207436813528908e+00,3.971252520470173741e-01
2.777707015799165680e-01,-6.002785604679471199e+00
-3.838958493100123714e+00,-9.189854875513127075e-01
3.888833236558044248e+00,3.010889380813700278e+00
8.362715983236010953e-01,2.380900818792991647e+00
-1.289313527903175327e-01,2.124937733331531575e+00
-5.345694376285337057e+00,4.044433635291862505e-01
3.099855408914157451e+00,4.955104184434829806e-01
-3.691278180954687294e+00,-1.655981717533701492e+00
7.021261359752212217e-01,5.033170536707438636e+00
1.471680269875858538e-01,9.967864273236077821e-01
-1.650559277925389923e+00,-4.145735579654510339e+00
1.454726081849047281e+00,2.804921564561514979e-01
-1.052771731324448012e+00,-6.016677752451404793e+00
4.130075980547096570e+00,-4.290940425933364999e+00
4.140645514443430208e+00,-2.542091087579646302e+00
-3.613334832643857908e+00,1.404413260012963738e+00
-1.505121428908123837e+00,2.854100613799102515e+00
-4.667025148743505270e+00,1.282805369662614714e+00
8.310546286493942780e-01,-3.364982924757549121e+00
-6.273824692403220382e+00,2.573677600067361571e+00
1.597966725369182273e+00,-3.418677718530996668e+00
-5.790580418253767014e+00,-2.818647348538078634e-01
-1.462788065348168631e+00,1.581200374982949963e+00
-2.093507970281196062e+00,2.361417039368066462e+00
-6.712867505238168109e-01,1.661639119933545850e+00
1.225609248578890753e+00,-5.437744556717950317e+00
-1.150330620505760848e+00,5.991043924487836847e+00
3.790004772772684882e-01,-3.961741554024397871e+00
-1.557396843530320263e+00,-3.434422440541741395e+00
1.554916606701644666e+00,-1.788572281994247115e+00
-5.987471848185725420e+00,4.431204217084321328e-01
3.385994773895219634e+00,5.360050468994238537e-01
-9.668868110660946980e-02,4.214484370550866998e+00
-2.800164065440212013e+00,-3.907904058136270731e+00
-1.851478122207106836e+00,-1.223375193464263155e+00
3.087364558210956567e+00,-2.113488305597870820e+00
2.450098776200515527e+00,4.014967114056914532e+00
1.116896566168998239e+00,3.043796772406238915e+00
2.395778098743705620e+00,-3.009882655174152877e+00
4.616130643452818205e+00,1.597771208049775238e+00
3.998906889666368425e+00,-8.074686137127990992e-01
2.217186196221887506e+00,-4.157010558519911747e+00
-1.139718286521969048e+00,-2.844376871930238693e+00
1.873275164106766200e+00,-3.693488952485399768e+00
-2.481927507390960130e+00,3.199378617039654760e+00
9.852965472445958384e-02,4.061147776829156508e-01
-3.960490179431301883e+00,-1.602062961128171148e+00
-2.322837202337395990e+00,-9.486295121964430921e-01
1.029218899799587028e+00,-8.438001970143303998e-01
3.306122284206896023e+00,-5.076440162739589645e+00
2.668213443618183689e-01,-6.793249260930304345e+00
4.964858770299883872e+00,2.259118446517232037e+00
-4.206319554499804880e+00,1.878453963470338328e+00
-1.429255949293666283e+00,1.674133174825638948e+00
-4.495533622636237681e+00,1.021411189640726302e+00
2.310338574135986089e+00,-2.612094598210952245e+00
-4.351452407453522575e+00,-4.400880692408663641e+00
-1.054389695742278921e+00,-3.620862462631185608e+00
-3.111429464885269613e+00,1.672281963908996971e+00
-1.302354637776408586e+00,3.714563507614594862e+00
-3.716313408848044730e+00,2.368163969619337283e+00
3.547014907226978764e+00,-2.241859880728392707e+00
2.321382036991055386e+00,-3.516982597520815212e-01
3.670311668394849125e+00,-2.635980256527380217e+00
4.187770907691660049e+00,1.730574784077041128e+00
3.058165049572410421e+00,3.437627245499456308e+00
1.374680644328234003e+00,-5.340687380636345516e+00
-3.725736670976067977e+00,-3.193996267983218118e+00
4.883616104583509809e+00,3.293697167216178112e+00
-4.026719885380617647e+00,4.961340390735002437e+00
-4.872333924392202142e+00,1.071570084858304517e+00
-1.513627762361906770e+00,1.016845848091606941e+00
5.454465062041033985e-01,-3.538907616368021092e+00
2.240932315160353294e-01,1.415243302134586489e+00
-1.900354909383759949e+00,1.956049264020690348e+00
-6.739568505019179590e+00,9.743674875159523685e-01
-1.080785833271730612e+00,1.582040576702010704e+00
2.932298859245713096e+00,-6.455145493130812762e-01
2.257765355465587653e+00,-5.903122145924222686e+00
-1.130404442109710361e+00,2.800424560938684859e+00
-4.538510524503427845e+00,-3.597752023872741872e-02
5.954883549164653456e-01,2.187021496620254357e+00
-4.275187255708392087e+00,2.209728209180266578e+00
