-2.587607337203135849e+00,2.818383556728581141e+01
-7.721505027728990278e+00,2.954913512063110659e+01
-1.309189932114820287e+01,1.974936019049627589e+01
-6.359811887199912084e-01,2.638886402446750523e+01
-3.621907138335406895e+00,2.055026362218518443e+01
1.834520658321879383e+00,2.200627544227861776e+01
-2.259184579093981426e+01,2.734138693402502085e+01
-1.106373807541986487e+01,1.130765295091607214e+01
-1.545578129554741942e+01,2.860561660946639506e+01
5.060507581006761235e+00,1.891373217576298060e+01
-5.581347325154702332e+00,2.021050148173046068e+01
-1.700755088593091457e+01,3.320893954081074639e+01
-1.564852100349972019e+01,2.556149667344348586e+01
1.936613007937830488e+01,5.820707324502675029e+00
3.164678609282666866e+00,2.183217206926788378e+01
2.963381148818692079e+00,1.086371839217815882e+01
-2.903074980092473112e+00,2.186733585750717168e+01
3.196893293851915008e+00,2.366749276768510768e+01
-1.637377600459937099e+01,2.308262971484704451e+01
-7.024310591210192189e-01,1.386229410191223721e+01
-1.243134157098844739e+01,2.914085898034000266e+01
-2.889988838328168885e+00,1.224882330710848244e+01
2.517760086868397806e+00,1.059715160872149831e+01
-1.174676984106515754e+01,3.293311529641240298e+01
8.884277611700830413e-01,2.666542317333882295e+01
-1.039150836114466259e+01,2.563954114722863764e+01
-1.050467946266529218e+01,2.200501717244302213e+01
-4.162687396788003369e+00,2.158012929152607384e+01
-6.952947204949915694e+00,1.649456681674729097e+01
-7.727484380425850397e+00,7.442659311098700492e+00
-1.229262571139063098e+01,3.066914958053457596e+01
-1.362648191437038214e+01,2.571176017334144959e+01
-1.435842716305126032e+01,1.914185409704183272e+01
-4.052463315947993472e+00,1.381395051868607382e+01
-6.950779807423044243e-01,2.294694610906410759e+01
2.838180742252608635e+00,2.366731776451577218e+01
-2.190082622765339693e+01,2.487222421619491897e+01
-2.751414468166927030e+00,2.795941315348915879e+01
-5.738894441122498691e+00,2.155634808555922532e+01
-1.556089977089421517e+01,1.815910485461931856e+01
-4.878966750757217419e+00,1.863538450111652622e+01
-8.339968690276203134e+00,8.898229139374313590e+00
-1.544626972042366875e+00,1.885691776670426023e+01
1.211945346917773847e+01,8.606043108004888254e+00
-8.400199770130107879e+00,2.446669368965478242e+01
-4.707532208509410232e+00,2.590453314301758780e+01
4.569005676622327705e+00,1.773780809455747232e+01
-1.537019835403553358e+01,1.519565938693513907e+01
-1.967632748612691174e+01,2.851738529144547130e+01
-1.474298859220928470e+01,2.786987299470860435e+01
-1.920981692308392041e+01,2.796371276284875762e+01
6.108457028062770355e-01,1.351287722203997710e+01
-1.630979815043473113e+00,2.685260748060403557e+01
-1.129072378746011651e+01,3.183051528440918787e+01
-1.594191741606111279e+01,2.791686810653850159e+01
-8.019820516479860828e+00,2.696774755928840150e+01
-1.455835710756621815e+01,1.182085731796445494e+01
-2.163990660094495411e+01,2.402490550774590261e+01
-3.898935826129530824e+00,1.385280234817868106e+01
-1.558135594986931238e+01,3.366307773097898348e+01
-1.500263972782604593e+00,2.636858319760755975e+01
7.317049782066810337e+00,2.007617189604919616e+01
-1.677470715439254789e+01,3.056118195428006601e+01
7.421070936688844100e+00,2.259604620339435854e+01
8.833527582718383897e+00,1.449617387369018751e+01
-2.718490031178173449e+00,1.701500197712602969e+01
-1.128625220080131264e+01,1.850498997423330749e+01
-1.595171113826792109e+01,2.252128342768158475e+01
-6.682905063130036183e+00,2.631481281934194172e+01
7.872836369928926104e-01,2.665120240318626443e+01
-9.848101881176377859e+00,1.523938302534796740e+01
-1.712152451193039226e+01,2.954731910177234511e+01
-1.162719711893144670e+01,9.461032296581057821e+00
-1.080646739521229271e+01,2.690654773614082629e+01
-1.416641603958221118e+01,1.923401080828308807e+01
-1.170840074152831534e+01,2.064614214816489124e+01
6.867643880873163909e+00,2.026285076411711827e+01
4.907475252577332192e+00,2.014194160529869038e+01
-1.395967246413649443e+00,2.213549529892245715e+01
-3.310774471989380796e+00,1.948452946423965670e+01
-3.803467257019950587e+00,2.496529756438952319e+01
-1.560586095388739913e+01,1.724847561095148407e+01
-1.779160190507392514e+01,3.183716050342304626e+01
-1.241220214877749939e+01,2.860148222405968355e+01
8.089057231086400179e+00,1.864814326538871825e+01
7.512185312223994771e+00,1.061421519958589244e+01
5.998566821551571060e+00,2.326012609238935980e+01
-1.426561777065755088e+01,2.753268965038745719e+01
-1.175062351413445860e+01,3.191362039749049728e+01
-4.045948996330597680e+00,2.501217525822406174e+01
-3.069821855726295290e+00,2.809086667527937919e+01
-5.309816454624868065e+00,2.272529671918629646e+01
4.014341790586297698e+00,2.118197943885152412e+01
-5.971397225965604072e+00,9.266922547093292550e+00
7.287602172403241596e+00,2.427955304531666414e+01
-1.199877667029933370e+01,2.893362329818038248e+01
-1.644273048175365659e+01,2.863287030566090152e+01
-5.710972203590180207e+00,2.569939050812946491e+01
-1.666407159658026416e+01,1.970050063434716847e+01
-1.665791147592375765e+01,2.970036368630267276e+01
-1.274585218905726958e+00,1.842906332323862983e+01
-6.915903942678299110e+00,6.848510142671426770e+00
-1.501568148491637267e+01,3.180500458627206228e+01
-1.555593771689480498e+01,1.818431740568691879e+01
-8.108070360032431978e+00,1.838024094065080050e+01
-1.537061366443028554e+01,1.777516156088598365e+01
-3.255746274746442293e+00,2.322570614929893296e+01
-6.111317733010229958e+00,1.909120232241031445e+01
-1.894473721715496328e+00,1.532359313334236539e+01
-9.587684509404567734e+00,2.620290405457762617e+01
-6.864503373526927632e+00,2.830995428723984375e+01
-9.174533558464080585e+00,2.472840154936723778e+01
-1.823135293063571893e+01,2.738397046413757963e+01
-3.071449138903408205e+00,1.871970301621388089e+01
1.731825893602447763e+00,1.993828936720814937e+01
-7.911747592554647213e+00,3.368827088208639253e+01
-8.330327326516755448e+00,2.341460509180522820e+01
-4.336036211290270614e+00,2.600533674152359609e+01
5.922087803979743548e+00,1.837134765714538887e+01
-1.274974711931651328e+01,3.345689363152703777e+01
-1.763369503580791031e+00,1.873178551529391811e+01
-1.589762369153365640e+01,1.149674345427194311e+01
-1.449386059530594295e+01,2.448448330363147107e+01
-7.787979655968677584e-01,2.747807605788007379e+01
-1.016912265904852219e+01,2.951537478740997145e+01
