2477;3162
488;1139
184;527
4397;4501
2860;3986
1456;3360
3542;4161
2370;3246
4268;4369
1479;1815
1764;2215
701;935
1907;2845
1870;3987
4417;4493
1545;1558
2368;4242
2617;3052
2868;3136
2605;3390
3953;4531
1571;1862
2309;3229
913;3216
1873;2926
1878;1889
2570;4111
395;877
1406;3387
450;1264
1886;2017
1806;3370
1307;2708
220;222
98;702
3997;4405
4057;4570
4095;4365
2444;2910
3843;4102
4055;4075
298;2775
1619;1815
3495;3497
2214;3376
3214;3382
449;1173
447;678
913;1254
1696;2815
4243;4467
1481;1698
3493;4626
577;1169
2285;3730
1377;1565
3180;4221
2539;2589
3790;4535
1619;1653
4535;4548
133;612
3961;4385
1636;2952
4149;4744
3118;3127
56;527
1663;3409
4212;4582
81;204
1762;3170
2066;2600
2357;3111
1750;3633
3048;3470
3784;3936
1437;2226
3115;3207
2342;2751
1796;3055
3000;3397
2050;2132
506;546
2080;3732
1397;1994
310;934
406;1185
150;799
1887;2623
3917;4597
155;1207
1293;2775
4599;4720
1785;2528
4024;4036
2354;2850
1946;2179
2253;3408
34;3319
3120;3726
126;2929
2319;3389
650;937
4439;4641
2256;2450
203;812
1487;4026
189;497
3870;4481
780;1204
580;1766
4014;4219
1020;1021
2500;2578
483;3709
643;756
4268;4783
131;424
2927;3725
1660;2017
1571;1726
330;1856
3999;4276
2172;3398
3877;4776
1527;2419
319;1156
3774;4519
3466;4141
1710;3563
1878;3301
4044;4159
3665;4406
914;1916
477;728
1323;2264
2712;2829
2543;3406
2050;3182
2029;2550
52;716
2005;2261
695;1130
1935;2921
61;138
1427;3259
3561;3689
2086;3011
3402;3735
451;818
2849;3174
766;1157
4402;4712
3470;3683
3882;4288
1309;1359
2197;3026
4322;4494
2528;2551
1825;3724
2074;4718
804;2153
641;951
2210;2399
2075;2543
4053;4501
603;1054
1711;3516
205;1084
1460;1916
3875;4133
2224;2279
2251;2286
2098;3576
1667;2746
455;1160
2023;2231
3816;3975
261;991
278;983
351;743
102;299
1314;3285
1499;2423
2890;3680
2511;2561
3937;4370
4084;4519
4520;4561
2652;2862
3135;3796
3173;3681
3155;3306
1592;2058
3824;4583
3915;4313
3909;3956
3866;4225
801;3460
909;1009
1973;3588
1209;1243
3932;4240
2756;3318
71;778
3212;3402
168;571
2966;3402
556;1686
1734;4426
3441;3590
1532;2574
1864;2240
3122;3163
302;1217
317;1527
2649;3435
2795;2997
1482;1559
306;872
3771;4578
4241;4699
3021;3919
4069;4485
208;294
1667;3281
1813;2170
335;727
193;3258
530;1051
271;895
293;915
4394;4696
938;1780
2892;3115
2801;3578
105;307
3296;3574
862;2800
3456;4129
3541;4564
1747;2195
2431;3491
3833;4115
1205;2082
1259;1769
1463;2775
620;1061
534;1097
1837;2615
2530;2723
3679;3802
2639;3091
326;414
3946;4348
2327;3693
1823;4052
2499;2968
3968;4598
1351;3246
18;332
1212;1296
1516;3657
1385;1544
2842;2938
2575;2984
325;693
2514;3070
2697;3366
2052;2539
2362;3407
3429;4324
2356;3385
263;943
1404;2891
504;3196
3860;4386
1396;2664
3767;4008
2530;3188
1429;2910
1341;1692
2766;3727
2557;2861
4420;4654
433;557
2851;4026
1805;2464
4649;4772
809;922
540;2280
4210;4493
967;3037
1323;2244
5;645
1604;2131
1898;2904
637;1054
1462;3135
2107;2563
1827;2804
1824;2219
217;359
4430;4435
2349;2802
350;453
1995;2047
1691;1892
160;380
4321;4467
779;1075
2553;2647
150;4532
291;953
453;1776
2660;3164
2197;3062
2929;3614
2002;3621
1453;1455
2388;4503
2230;3598
2961;3253
4241;4659
2354;2611
73;241
4000;4449
784;901
2478;2672
413;1075
2756;3493
2772;3252
19;868
3860;4295
4340;4640
1434;1567
3651;4767
3347;4665
4252;4257
2395;2795
1722;3306
4164;4693
2611;4151
1456;2354
2327;3602
4063;4119
4215;4382
544;888
1544;2657
2389;2593
2108;3078
2635;2825
1441;3534
298;2735
957;1228
4541;4601
2930;3410
724;901
1149;1188
3820;4600
3830;4689
3531;3795
3112;3663
1524;1718
1566;3636
2900;2906
293;1220
185;971
1488;3146
1747;3399
1304;4304
4600;4645
3134;3608
1616;1878
3456;4464
147;387
2252;2298
41;1464
4157;4602
1725;3109
2066;2785
3097;3191
2602;3007
1394;2295
1824;3507
4294;4328
1952;2703
2009;2898
1606;2588
416;4196
224;653
4140;4606
2647;3926
1185;1352
601;3073
1783;2510
866;1191
1506;2640
3006;3346
3224;3229
597;1077
3317;3680
1185;3085
1471;2191
4553;4622
583;619
160;835
511;604
2205;2641
310;537
260;486
178;585
502;817
3860;3948
1223;3222
2315;3261
433;1218
699;1031
4002;4520
38;183
2777;2878
3206;3454
1348;2112
1585;3515
1536;3605
1565;1885
2027;2974
1369;1997
1926;2347
1468;2921
2710;3728
1393;2210
2708;3690
4094;4362
1530;3889
2590;2910
2204;3597
3359;4216
1566;2502
2346;3075
3120;3314
1324;2408
2338;2503
2581;2990
2672;3589
1848;2578
4025;4466
3401;3464
1516;2320
1092;1179
184;2265
1531;1793
464;917
377;404
1404;1521
4113;4499
2623;3339
2268;3230
190;526
1853;2121
3031;3330
2660;3006
241;1250
3972;4122
1492;2215
740;1164
97;134
740;1016
1224;1265
232;1019
1427;2868
16;492
1200;2472
1936;2218
3939;4310
2417;3370
98;296
884;1471
1314;1502
1043;2820
688;1250
2304;2567
585;778
1832;2739
1806;3407
2775;3503
346;1066
42;3319
2626;2958
4519;4749
2100;3491
157;710
1477;3647
1353;2657
1469;1939
402;1263
2510;3255
1417;3112
2524;4111
1640;2367
1562;2110
4226;4396
4476;4570
2511;2926
1339;2493
1006;1256
2073;2640
2395;3265
1696;2573
3548;3895
2703;2761
418;1012
2793;3306
295;350
4090;4177
1925;3062
1428;2226
1386;2461
2132;2592
2744;2826
2960;3399
1547;1648
2314;2760
4133;4484
2918;3410
1732;1896
500;735
2970;4291
217;551
2314;2651
40;687
2663;3562
4194;4613
264;720
1305;2121
2975;3269
1591;3440
509;648
863;969
4049;4445
453;2668
2017;2119
1519;3690
3750;3840
1960;3369
338;1520
1762;2957
160;1008
4442;4522
1421;2721
182;1665
1912;2442
445;977
2903;3437
2505;2862
318;2741
1951;2715
252;477
290;766
1164;1176
2821;2894
4574;4693
1043;2073
2154;2583
160;222
843;883
2277;2435
1823;3516
1731;3052
1783;3519
1829;1899
2500;3108
907;2742
90;258
4353;4618
725;3304
1535;2723
4022;4628
2018;2395
514;775
1757;2993
590;1066
2441;2913
3766;3789
3958;4726
1529;1618
1601;3245
2001;3723
727;1239
2763;2938
4163;4597
414;1244
2317;2706
4023;4079
109;776
2183;3729
3793;4525
3214;3518
1181;1882
1472;1858
3379;4617
3828;3833
1667;2979
288;463
1333;2139
571;696
1489;1501
381;1236
4247;4481
1915;3504
631;820
1427;3087
3262;3626
10;1204
1168;3214
775;1071
388;1245
2509;3020
3407;3480
3746;3785
1519;2786
2766;4674
30;1090
1719;2696
163;267
1307;2790
53;995
3027;3256
644;730
2144;2219
1468;3796
188;846
24;1175
4657;4666
3885;4073
1688;3115
450;1265
3753;4218
970;1000
185;688
1969;3590
3036;4286
336;964
1890;3560
3369;3446
72;2154
4268;4501
644;1228
2528;3170
242;530
474;3462
1667;1828
2781;3227
4020;4474
1615;1718
2742;3031
3907;4411
3365;3545
398;1139
4584;4686
295;493
3097;3710
2328;2415
3061;3328
444;757
2708;3498
1616;3163
2110;2474
2628;4665
1595;2942
362;794
2740;4261
1452;3025
1309;3748
2921;3224
96;162
4428;4748
3247;3625
2466;2922
4090;4150
319;328
3756;3899
1439;2697
69;1681
1732;2532
3051;3530
2215;2387
2183;2773
2395;3531
4053;4560
3848;3921
1863;2838
2063;3873
1488;1548
4207;4780
1627;2423
630;953
1766;3623
1524;2198
3968;4230
799;1444
1393;2397
2722;3838
694;942
1100;1125
4177;4722
4386;4736
3960;4332
350;1444
2323;2932
324;2923
1084;1157
1613;2849
1595;2362
4424;4711
3924;4417
1342;2825
354;478
3800;4250
1559;3476
1798;1972
962;2477
1387;3732
2327;2689
3749;3990
2314;2848
3265;3604
4358;4558
1408;2678
1101;2775
678;860
405;3075
717;826
1983;3729
3053;3627
2375;3038
1961;2539
3833;4046
2709;3480
1248;1252
4292;4565
605;706
1496;3243
2024;2309
1895;3074
861;1147
39;739
1552;1680
1643;2606
942;1252
4401;4427
144;957
887;3671
1660;2856
152;1112
463;868
2909;3652
1932;4310
1830;2568
1498;2127
308;631
1454;2378
130;659
4137;4646
1979;3577
9;566
3517;3731
1807;3526
312;1165
3864;4585
3896;4493
61;250
4541;4645
2194;2401
1313;1631
3491;3587
145;327
2314;3478
223;3438
460;1164
1770;1945
2324;3616
2267;3626
563;921
3022;3618
2077;3609
400;915
2705;4379
455;951
379;443
242;1024
1404;1790
1684;3480
2684;2809
4024;4155
2295;4701
754;1275
1585;1921
1454;2822
4632;4761
2838;2898
1378;2285
792;1272
788;3529
4000;4132
1942;2091
804;2015
4042;4515
4545;4741
70;421
1950;2662
4205;4726
167;629
4134;4628
1803;3211
1682;2052
217;1228
4440;4548
223;2678
1851;2401
607;727
1920;3166
3923;4160
4419;4655
3301;3708
4118;4430
2983;3464
2618;3532
2272;3313
3955;4289
2061;2968
2329;3583
1878;3163
188;1098
668;988
3813;4078
525;561
3953;4557
3878;3958
1547;1720
3310;3535
1715;3370
332;1001
1317;3449
129;2548
3223;3919
4251;4484
3946;4680
4162;4697
1866;2090
1790;3657
1587;3428
1450;3033
1696;3186
2021;3470
1850;2302
1980;3105
3654;4120
1409;2556
1336;3660
3485;3673
4206;4616
4316;4568
60;1214
1842;3638
1531;1807
4252;4695
2207;3525
2024;2100
3131;3288
2528;2720
1088;2127
3081;3454
1332;1967
1341;4111
2618;3134
2614;3072
2617;3356
1312;3036
1559;1668
1548;1711
2973;3655
4251;4663
2323;2902
350;3329
1354;2630
3116;4111
1654;2757
2182;2464
1118;1119
862;2021
4072;4077
204;247
2219;3225
1984;3709
3409;4785
1541;2243
3158;3322
2319;3510
2188;2196
4065;4086
4262;4276
420;943
2270;2856
50;348
3080;3254
2097;3419
2592;3159
1736;1796
313;714
1340;3327
1925;3754
1025;1273
3966;4788
893;2015
852;3521
365;614
3361;3461
1657;2251
2328;2765
425;785
1544;2086
321;704
4039;4637
508;966
1750;3499
92;517
109;678
1864;2883
2362;3736
4300;4334
1601;3511
1896;2081
134;1098
3783;4632
47;351
1902;2171
4279;4395
3006;3626
4367;4520
221;472
2215;2801
3177;3602
2373;3263
98;261
3181;3563
925;1498
4302;4562
2374;3950
1575;3796
677;1641
1593;2160
2705;4051
4461;4558
1530;1565
1872;4605
2022;3561
3338;3385
4274;4420
841;2832
2410;2810
3881;4229
2477;3181
754;971
4086;4318
3944;3950
335;886
142;3498
1852;2481
4176;4289
2410;3409
1409;1719
1480;2881
2190;3639
3772;4753
61;2038
3008;3206
1251;2546
1580;2507
2688;2981
234;246
533;856
350;944
2780;4114
370;502
2821;3632
1702;1830
3136;3673
1363;1773
1434;2664
4083;4450
1749;3685
496;1044
667;671
3154;3413
4308;4558
1349;2243
175;940
4348;4373
3806;4129
2855;3677
2976;3381
3251;3837
2052;3045
1394;2731
4140;4428
4362;4506
48;348
155;1104
3743;3748
1995;3450
2299;4337
362;628
2508;2714
2576;2901
258;859
3445;3676
2559;3713
137;410
1563;3031
1331;1874
30;495
638;640
1559;1994
2541;3674
39;103
3226;3301
1618;4029
619;1025
3916;4304
1494;2717
2699;4181
2410;3639
2225;3501
1932;3939
79;1211
2602;3268
1544;3639
1807;3083
484;773
303;323
1544;1899
3434;3658
2118;2975
3950;4385
3954;4241
475;586
2507;2708
540;814
4034;4377
136;188
580;1599
1595;2112
3368;3494
4334;4522
2162;2850
2023;2028
562;901
46;1554
2230;4015
604;1032
160;401
2812;4111
1884;4700
2859;4296
2258;2524
1605;3232
571;1157
3257;3390
614;1009
298;483
3103;3454
2781;3024
4489;4775
300;1173
4108;4495
4059;4129
3951;4599
2184;3350
312;699
1637;2215
1631;2097
1921;1938
312;849
3189;3652
3974;4002
1760;3466
1026;1090
1416;1734
3275;4114
1964;2344
1416;2414
1382;1898
4182;4191
2206;2766
3143;4745
507;665
2022;4457
2202;3529
2474;2702
226;355
281;1634
2801;3693
2905;3446
658;948
2203;2717
4153;4624
2542;3493
232;606
3836;4490
727;886
196;750
1593;2188
3880;4788
488;1097
3772;4157
182;393
2932;3355
3904;4255
2397;2627
2237;2862
612;1282
1499;2466
1705;2419
1899;2850
139;326
3604;4599
1692;2876
1549;2434
1365;3093
1606;2237
1566;3319
3008;3187
3244;3334
1356;3448
1741;3270
291;327
291;400
694;1175
1931;3634
867;1137
2144;2653
3834;4419
1440;1499
3875;4049
1422;3059
2515;3975
3472;4200
863;1157
2701;2938
2114;2612
901;1016
1788;2781
763;1297
1884;1889
2526;3711
1572;1635
4076;4189
4384;4419
3482;3570
3381;3405
423;501
2895;3384
1409;1916
2467;3356
1496;2001
107;1122
4095;4756
933;1172
3801;4235
2108;2657
2856;3501
445;1498
2168;4287
340;1264
1137;1138
742;3716
4170;4342
843;1259
187;1679
4340;4511
4431;4501
2250;2713
251;816
3306;3418
1249;2269
1508;1662
3205;3838
2250;2792
4040;4387
4401;4487
1369;2132
1491;2941
760;1221
320;614
1544;3795
154;1054
1017;1070
2575;2930
2670;2740
1289;2488
2862;2914
1550;3357
2805;2899
4211;4488
1762;4432
4013;4716
361;3119
1331;3217
1660;2198
1433;3469
2567;3199
2753;3159
4182;4556
2268;2810
485;802
1660;2613
53;558
3793;4371
459;843
735;2546
1305;1326
1997;3139
2838;3281
4307;4621
839;3064
1768;2307
1753;4474
1696;3258
98;1284
156;1420
987;1090
2183;3332
1516;2676
1388;3633
2350;2846
1036;1511
1800;3445
2763;3447
2060;2372
32;965
1700;3350
1425;2508
998;2998
1915;2719
2192;4216
3765;4489
2781;3416
1761;3545
4511;4784
1877;2775
1736;3541
332;783
295;825
2073;2912
1398;2437
1183;1186
598;646
89;1250
4047;4508
440;1444
603;1084
731;1122
970;1001
3161;3402
3007;3468
1565;2258
582;2534
3745;4442
546;712
3786;4646
1737;3145
2367;3244
2115;3487
497;726
559;654
447;672
4325;4733
1727;3895
2800;2833
4044;4373
4236;4396
368;1093
1801;1921
2022;3741
1727;2547
1321;3939
4090;4099
601;1049
3443;3470
1967;3530
1317;1967
3990;4299
845;3462
3308;4216
4124;4338
1807;3358
1632;3578
326;1281
1662;2146
3995;4624
4485;4613
3946;4693
2746;3524
2395;3663
1616;4661
1223;2678
1593;3383
1787;4718
2157;3428
3433;3441
4168;4473
131;1154
211;1116
669;1694
270;423
4113;4225
2022;2549
1772;3544
1680;2678
1199;1222
1321;2571
2456;3149
4140;4267
335;1299
544;1256
2714;2900
3949;4488
4549;4713
2699;3748
4120;4487
1002;3539
1307;2346
2830;3046
1956;2554
2300;2991
557;3303
1307;3309
808;1116
1029;3196
1968;2520
4431;4510
194;423
490;798
2237;4785
513;569
1580;2279
3864;4241
637;810
2932;3275
4375;4692
1316;3287
317;1655
2978;3363
1787;2120
4477;4601
1757;4111
1746;2292
3084;3683
334;1238
2456;2569
3799;4357
1792;3377
1866;2296
1445;1926
2593;3729
3793;4479
1602;3031
3775;4283
1856;3531
1359;2728
3996;4746
1046;1290
2090;2751
1108;2395
1510;2579
2851;3448
1587;3602
2471;3648
591;1207
1962;3602
3076;3535
2449;2570
289;3565
3794;3950
430;455
4475;4531
4682;4751
4649;4733
1473;4051
240;1013
2345;3089
3930;4249
2405;3237
4129;4514
765;1105
1439;3366
613;919
1049;1092
4133;4697
314;727
4355;4471
204;743
4690;4739
2949;3154
1886;2536
378;734
3836;4499
3772;4448
2781;3579
2767;2896
116;334
2039;2162
2025;2641
1682;2403
529;873
3754;3978
2155;3016
1381;2673
2103;3498
904;1215
759;1097
154;222
1341;1813
379;773
801;1149
2147;2373
4569;4649
3062;3678
2988;3669
4300;4751
228;614
4235;4407
1732;4111
2744;2789
396;646
259;3538
4302;4512
560;879
19;2925
1304;4342
2585;3048
374;863
3950;4372
3750;4307
1768;1923
2477;2850
512;1119
2625;3671
1400;1755
563;1073
714;3539
445;1056
124;277
4150;4299
2514;4349
2226;3558
881;950
4065;4445
2809;2851
2466;2628
2523;3613
564;653
4538;4618
3750;4541
3771;4181
510;617
2270;2370
646;927
3944;4735
862;3062
980;1213
429;1233
3097;3259
251;779
68;835
198;790
2223;3620
2259;2548
1565;3312
3747;3809
1466;4728
2471;2606
2189;2891
1501;3314
1962;2404
4417;4631
1865;2146
1595;2393
4387;4414
171;1699
60;706
208;981
25;641
1539;3760
4223;4323
502;811
2014;3439
1565;1668
2389;2581
4498;4704
1326;3146
3784;3949
2597;3280
1968;2500
4268;4397
1426;2104
2360;3707
750;894
1561;2368
198;579
4294;4683
4045;4242
4352;4608
