0,716.94865,215.68015
1,740.72908,244.74420
2,766.07115,279.94223
3,810.40924,265.29661
4,713.93736,265.81647
5,663.89020,251.37107
6,677.10542,265.92510
7,709.13965,264.96471
8,838.23849,235.07739
9,847.43756,273.16250
10,792.66344,290.04342
11,716.90924,242.91554
12,819.06623,265.90397
13,692.42492,298.58964
14,706.84557,249.21456
15,698.15005,263.29148
16,678.21053,244.70360
17,660.85749,245.74613
18,793.94772,239.82541
19,677.52124,265.32936
20,719.83859,240.10016
21,671.79785,261.35421
22,710.48429,291.19506
23,815.56345,212.36927
24,672.10767,222.45105
25,811.09854,238.92169
26,738.45147,247.90004
27,676.17759,256.91081
28,712.67287,268.52877
29,723.79118,293.71524
30,741.33768,237.19039
31,849.18052,249.99023
32,778.22966,274.24049
33,682.56752,265.83382
34,715.79787,274.54053
35,678.76181,231.09596
36,678.06612,259.03474
37,752.41110,213.26607
38,790.93183,281.67308
39,777.00687,252.00700
40,694.68519,271.63132
41,731.52692,278.65965
42,723.06081,261.41660
43,682.31667,276.87695
44,795.53353,235.57934
45,846.02352,265.64712
46,685.92643,246.54797
47,794.83071,271.99896
48,721.58122,254.57755
49,728.93419,217.57774
50,693.47989,268.13772
51,698.23112,268.82547
52,697.43702,209.05575
53,808.13387,217.07648
54,717.21076,227.65457
55,734.12629,230.97195
56,727.93342,265.79921
57,705.65027,246.47689
58,682.00955,283.68922
59,716.79895,244.18062
60,739.34771,232.54417
61,668.60168,236.55798
62,695.56797,227.76741
63,670.31641,233.86863
64,647.39328,258.55836
65,805.01918,257.91110
66,815.54369,247.17423
67,811.42115,259.99743
68,760.86555,249.76204
69,676.08780,223.52530
70,741.68442,254.13120
71,680.19130,237.39651
72,755.47652,282.77689
73,828.23690,242.97384
74,784.11495,258.05043
75,847.15542,267.67234
76,650.49353,254.04837
77,784.61956,286.19004
78,709.65060,267.04059
79,687.11392,227.45560
80,807.47601,277.20909
81,797.86356,230.60664
82,697.14620,246.79553
83,721.90744,237.39633
84,653.96989,235.54200
85,747.57433,297.72005
86,665.95221,240.65411
87,704.53039,239.90144
88,802.38152,230.82239
89,810.23050,264.49702
90,680.11735,212.37202
91,726.37667,240.97236
92,681.32277,260.44437
93,703.31138,244.02841
94,658.25194,234.71974
95,717.23001,235.35521
96,722.90540,223.78092
97,710.13101,260.87241
98,753.50188,264.12528
99,700.88866,217.23726
100,696.31600,285.08261
101,694.57867,291.62907
102,798.72394,236.52222
103,802.97469,254.06691
104,750.87053,277.65231
105,795.70452,262.32148
106,694.60156,266.77054
107,695.80270,268.66374
108,696.87825,280.83829
109,829.52830,241.39659
110,727.98484,206.90921
111,829.56476,245.29041
112,674.31095,267.05296
113,689.01377,266.14482
114,672.23041,259.28162
115,759.58307,220.97193
116,818.19623,248.89782
117,704.62314,242.12052
118,667.15286,238.52089
119,795.94244,217.86557
120,701.10845,267.72834
121,769.36434,284.16556
122,808.62045,253.58756
123,671.95892,221.46090
124,836.58867,238.82525
125,800.14382,257.21426
126,712.62183,280.44621
127,690.38152,258.36390
128,687.63571,222.22698
129,687.87031,273.17147
130,778.75103,230.36650
131,775.92801,248.45786
132,828.26731,256.11474
133,793.74909,267.27349
134,717.24110,251.22880
135,712.74887,290.77273
136,755.37259,239.18220
137,791.31694,243.91358
138,761.11854,256.96270
139,726.20273,230.87787
140,743.38371,263.26229
141,732.51798,271.11844
142,705.70781,298.82411
143,794.49746,225.30837
144,721.73330,215.72401
145,850.46451,261.47955
146,841.40301,284.80991
147,726.08140,239.10882
148,706.50348,271.56525
149,763.33459,275.93152
150,717.14282,282.52509
151,691.30146,285.95307
152,840.12520,237.73116
153,729.96147,211.51596
154,775.51450,240.76696
155,781.27258,275.53443
156,690.21529,249.26939
157,674.45452,254.07205
158,676.65491,285.80913
159,668.84250,267.91794
160,802.54002,261.06937
161,758.43704,236.95146
162,738.97718,237.55938
163,748.47233,268.13247
164,697.59710,253.79717
165,666.06010,269.08734
166,745.20358,224.48241
167,819.62962,230.09585
168,736.25197,221.71440
169,691.38212,245.85093
170,677.27745,230.82337
171,848.36312,281.73272
172,757.53329,228.41424
173,763.44533,224.00434
174,829.51288,238.36788
175,729.77056,277.12029
176,800.84049,239.96385
177,762.16851,253.85937
178,733.78797,214.81519
179,660.57284,262.60989
180,787.78027,258.91541
181,799.07581,246.19834
182,771.23943,265.83823
183,830.26981,277.04090
184,833.79824,270.58645
185,685.31970,273.06004
186,693.29028,270.40008
187,715.15751,285.31544
188,834.22208,252.51022
189,838.77261,258.12392
190,780.25872,225.84302
191,698.92245,266.84177
192,815.29191,259.99575
193,710.22282,294.13575
194,807.62242,243.69772
195,668.32740,266.69714
196,828.94979,252.60409
197,833.35000,248.95470
198,817.09382,243.61261
199,681.87148,279.36436
200,792.90690,221.04922
201,702.12365,284.47750
202,680.63523,264.68888
203,827.74292,236.32404
204,744.98605,268.71098
205,834.01302,265.87483
206,725.64321,228.61899
207,821.54454,242.44575
208,692.62530,263.86411
209,670.19809,259.18753
210,821.60683,225.50804
211,821.12131,260.71686
212,836.68556,250.43639
213,732.77188,256.57376
214,709.12935,246.20900
215,828.28695,279.97365
216,703.91755,284.91681
217,810.44427,245.63183
218,801.19493,222.01326
219,831.03741,280.54840
220,803.43606,249.10778
221,776.71511,274.56135
222,830.87149,259.16636
223,657.58171,272.20118
224,680.54969,221.46544
225,697.91470,270.83198
226,779.95483,222.33854
227,772.11193,243.63292
228,653.78990,252.10029
229,676.65327,262.35000
230,668.48437,285.90861
231,808.38009,237.27916
232,704.73756,237.63333
233,730.05759,223.74491
234,703.76148,258.50733
235,689.68269,268.64318
236,661.14561,235.81914
237,748.14629,210.34885
238,685.67155,229.54674
239,769.23349,259.88279
240,809.57878,247.78147
241,713.73586,255.23821
242,688.51270,249.67751
243,668.74343,239.40255
244,776.05438,238.54528
245,822.04455,276.24420
246,839.91285,282.76700
247,756.50163,253.12655
248,692.10774,264.71100
249,696.48866,260.27477
250,687.08757,258.90240
251,834.64979,258.70639
252,708.56073,225.13435
253,725.49086,279.09140
254,728.69192,253.94727
255,744.53567,236.56214
256,648.82139,256.79349
257,701.65145,291.79977
258,803.54068,228.00706
259,670.41659,261.40520
260,795.75113,286.30218
261,776.83075,276.40614
262,819.30134,278.65988
263,684.68318,260.26288
264,812.48493,222.88187
265,792.67815,241.36105
266,781.45582,227.71839
267,741.93207,276.47858
268,753.06815,266.81217
269,731.18869,219.40989
270,745.19368,225.63218
271,816.36824,256.62634
272,725.64864,218.17176
273,723.26938,268.41581
274,730.33799,269.91709
275,844.46215,250.13002
276,712.86090,286.52189
277,776.38205,216.41676
278,820.06333,241.89446
279,741.12757,239.78990
280,752.78145,283.14401
281,784.54033,282.61241
282,716.94974,270.05930
283,688.71521,271.64849
284,810.97561,241.82756
285,744.18811,244.23435
286,744.14600,227.52435
287,755.30893,234.01174
288,713.87463,276.68023
289,676.25960,279.08167
290,715.50699,278.76079
291,794.42120,241.52751
292,710.04589,213.46234
293,702.97447,249.83367
294,672.62063,246.12973
295,693.85598,275.32240
296,754.44208,265.32381
297,710.93238,275.67637
298,795.97480,267.86554
299,703.65058,227.38559
300,695.32629,216.36814
301,741.52974,224.50791
302,695.22306,250.11005
303,658.68607,253.68911
304,775.55069,280.53417
305,826.99579,249.00388
306,834.31499,273.47053
307,777.42877,269.70004
308,691.50695,233.67274
309,823.71366,278.47762
310,707.99919,209.18477
311,667.16328,266.49507
312,837.43951,242.70166
313,770.22780,256.69452
314,713.79768,282.60273
315,692.51383,223.94036
316,728.26171,225.33447
317,680.42524,276.69409
318,707.03297,270.08176
319,817.78590,246.88247
320,669.45038,224.10390
321,754.40692,282.45914
322,844.08328,280.50683
323,659.08352,259.12302
324,782.52187,282.99728
325,829.50713,270.10281
326,737.36467,240.99826
327,821.28076,218.54592
328,749.52453,231.52531
329,722.65088,242.96495
330,698.31944,293.41779
331,689.04455,269.54116
332,851.39031,272.55309
333,747.87072,239.05083
334,844.52665,261.83907
335,692.61396,280.39587
336,741.83163,229.01994
337,679.17946,266.02766
338,702.48589,288.72041
339,748.18488,218.92312
340,826.77216,258.83496
341,725.46706,271.36734
342,673.60388,221.50519
343,780.74914,283.98191
344,735.90643,282.66733
345,698.16034,281.43806
346,796.46464,227.43379
347,784.80900,275.05708
348,693.70932,253.85364
349,697.71766,236.93478
350,682.97640,268.78324
351,768.93525,273.87877
352,734.08009,247.71779
353,729.09030,226.17795
354,687.41676,240.21416
355,808.68862,257.58938
356,740.90689,209.44852
357,790.15493,243.63003
358,746.88793,236.19602
359,700.63660,251.75602
360,728.69603,295.94710
361,679.08214,287.98272
362,664.98238,279.45754
363,701.69875,213.52945
364,793.56987,247.44051
365,658.53026,263.40693
366,669.93912,255.31204
367,647.50828,253.14924
368,734.29986,246.67079
369,677.75737,267.52614
370,670.57158,230.87428
371,846.63698,248.85489
372,672.65185,265.44644
373,791.12310,253.87333
374,732.02396,225.41070
375,700.32371,263.80816
376,667.77884,242.07093
377,800.12763,218.60323
378,720.89518,208.85706
379,799.87296,223.89319
380,725.07466,266.27580
381,682.96623,245.09306
382,657.79623,262.49795
383,758.40079,249.59679
384,815.28165,281.36801
385,752.17887,210.92080
386,696.15992,243.08894
387,704.83216,249.15734
388,735.13395,232.90788
389,823.91483,274.38992
390,688.95252,264.04589
391,700.26114,220.89041
392,664.27098,225.31221
393,774.38036,260.71067
394,696.58419,222.08557
395,673.39273,233.24829
396,803.27752,246.48656
397,710.27006,263.36493
398,849.30675,244.08561
399,680.49128,258.80785
400,823.73630,259.17835
401,717.29689,246.11839
402,692.16274,253.12288
403,749.40814,234.19426
404,824.59160,220.58045
405,654.25978,249.69661
406,768.57502,272.12234
407,735.33180,235.20000
408,717.78481,211.44687
409,767.06708,236.90832
410,712.37457,214.19319
411,741.48678,267.14897
412,692.00691,277.85785
413,777.88108,266.29968
414,760.41097,235.17923
415,679.43988,261.15856
416,745.70173,293.96392
417,792.51153,252.70202
418,742.51475,227.81649
419,718.56491,265.55202
420,661.08334,258.36492
421,785.61385,269.22611
422,707.88072,278.80912
423,840.28097,271.59266
424,795.13331,254.09713
425,702.49786,245.82189
426,726.77516,261.78818
427,698.21314,273.48033
428,807.67596,232.59694
429,810.88948,235.98753
430,839.87483,255.05752
431,662.68079,272.06145
432,736.78666,239.81531
433,702.99607,265.22643
434,814.89792,231.39851
435,799.57927,234.82808
436,771.43708,222.47315
437,747.92482,237.43017
438,741.44189,271.67634
439,656.80316,255.66150
440,687.99928,291.83826
441,793.23329,257.79411
442,686.57682,254.63337
443,739.35840,235.48313
444,776.89179,261.55933
445,680.25838,262.89176
446,707.05525,264.13560
447,748.34467,246.40946
448,717.67501,209.45465
449,700.75150,239.10439
450,715.64342,250.48961
451,717.74733,267.51790
452,692.37973,239.88410
453,741.45562,274.78947
